name,comment,sentiment_type,polarity,subjectivity
leopoldo Peydro,watching trailer hypes more,Neutral,0.5,0.5
Jamila Samra,had good black mail material it little sisters first time watching the mcu Im making watch the trailers interviews add the experience,Positive,0.14895833333333333,0.4666666666666667
The Wolverine,This peak cinema,Neutral,0.0,0.0
Angelica Espitia,Beautiful,Positive,0.85,1.0
Phill Williams,Me still waiting hulk join battle wakanda,Negative,0.0,0.0
Starboy,People Caps shield indestructible Thanos Hold beer,Positive,0.0,0.0
Sarmiento Gabriel,thought IW be one movie victory i waited year avenge,Neutral,0.0,0.0
Shizuka na Hito,Evacuate city Engage defences And get man shield,Positive,0.0,0.0
Tom,Tobey Andrew definitely edited of No Way Home trailer Just like Hulk rendered this trailer Endgame edited overweight Thor,Positive,0.0,0.5
BigShotz,This probably best Marvel movie ever,Positive,1.0,0.3
MOMS SPAGH3TTII,Infinity War Endgame,Negative,0.0,0.0
micksk33ze,Im of DC fan nothing ever compare hype followed movie during after release Then Endgame came well the rest history,Positive,0.0,0.0
die345,Muyy epico,Neutral,0.0,0.0
A. M.,dont wanna go Truly heartbreaking,Negative,0.0,0.0
PhillyPhilly _Lii,4 years later this trailer still brings people back gives all hype chills if were yesterday This movie never topped,Neutral,0.0,0.0
Mephisto Hellson,Watching 4 years laterstill gives goosebumps,Neutral,0.0,0.0
NekoMagic,cant belive was 4 year ago,Neutral,0.0,0.0
Egoist,recall watching in cinema during ending everyone so stunned even the credit scenes started playing awhile Breathes held heart heavy incredible suspense,Positive,0.35,0.7
you dont know me,Did anyone notice hulk running 200,Neutral,0.0,0.0
Rahul Kalia,viewed movie trailer soonthis put smile my face,Positive,0.3,0.1
Adriel Del Rosario,Really miss feeling all previous movies marvel end in infinity war endgame This really like puzzle its beautiful,Positive,0.2708333333333333,0.39166666666666666
Rohan Dodhia,Came back to see Marvel edits stuff the trailers Hulk never just banner they definitely something the No Way home trailer,Positive,0.0,0.25
white 444,Anyone seen Hulk running wakanda the fight in real movie was fighting Hulk buster,Negative,0.2,0.30000000000000004
Sasindu Prageeth,One the greatest movies ever,Positive,1.0,1.0
Koustav Sen,good argument could avoided movie,Negative,0.7,0.6000000000000001
Mcmilleee,The music a huge part why trailer soo good,Positive,0.55,0.75
Emil Silva,best superhero movie EVER,Positive,1.0,0.3
A11-Mitesh Barve,Thorinfinity warwhere Thanos ThorEndgame is beer,Neutral,0.0,0.0
die,DC could never live to movies peak,Neutral,-0.06818181818181818,0.5
Random videos,This really peak MCU ngl,Neutral,0.2,0.2
Gamers City,Lol YouTube recommended after 4 years me,Positive,0.8,0.7
Patrick Fobert,My favorite thing at end see regular hulk running,Positive,0.25,0.5384615384615384
Cyan Yvette,Sadly 4 years I still havent seen jt,Negative,-0.5,1.0
AP,dont care anyone says good Endgame Avengers Infinity War the best Avengers movie,Positive,0.85,0.45000000000000007
Spencer Panes,Hulk running battle Wakanda makes rethink the trailer strategies film makers,Negative,0.0,0.0
Riley Zamora,This going be us the comment section years SpiderMan NWH nostalgia hype,Neutral,0.0,0.0
Shriram Pardikar,Be ready Indians 27th March 2022 For trailerIt be breaking time viewed trailer YouTube history KGF CHAPTER2Will Beat Infinity War,Negative,0.2,0.5
Gary Vélez,Theres going be better movie this one,Positive,0.5,0.5
𝐋𝐞𝐟𝐭 𝐇𝐚𝐧𝐝𝐞𝐝 🆂🅳,When hou realize Trailers dont depict real image,Neutral,0.2,0.30000000000000004
TFC,Rocket Infinity War Theres one thing we need complete plan Looks Bucky That guys arm,Negative,0.1,0.4
,CANT BELIEVE THIS WAS 3 YEARS AGO JUST CANT Someone take back plz,Positive,0.0,0.0
Yaser Alosy,,Neutral,0.0,0.0
The Avengers Fanatic,THIS TRAILER STILL IS 1 OF THE BEST MOVIE TRAILERS OF ALL TIME,Positive,1.0,0.3
SpeeDude 016,Just watching again 2021 realizing shot the thumbnail never actually happened,Neutral,0.0,0.1
Sudarshan Acharya,Kgf 2 teaser 254M views 1years,Negative,0.0,0.0
TheSmilingKnight,Its kind sad you start comparing number characters this trailer vs Endgame trailer,Positive,0.04999999999999999,0.95
Lochness Monster,MCU the LOTR trilogy our lifetime combined,Neutral,0.0,0.0
Shaun McGoldrick,Cant believe even this trailer still gives goosebumps,Neutral,0.0,0.0
Ayaan,see youve come back 3 years watch masterpiece welcome home soldier,Positive,0.4,0.45
Dhal Abhisek,Its 4 yearsstill gives Same vibe,Neutral,0.0,0.125
Prajwal Prajwal,There 1 mistake trilar In trilar hulk running In film hulk not tranfurmed,Negative,0.0,0.0
MartialKaiju98,4 years ago my birthday trailer released was stoked excited see and not know would go there Thanks having relive this moment revisiting it,Positive,0.2875,0.475
Iathika Mohan,Why is Hulk last fight thumbnail,Negative,0.0,0.06666666666666667
George Lucas,This trailer still goddamned masterpiece,Positive,0.0,0.0
Renz Noble,was 12 yrs old nerd this came literally jumping screaming watching i cant believe was 4 yrs ago and Im almost 16,Negative,0.1,0.2
Derekoroman,Its 4 Years remember much got hyped this Good old days Now same hype Spider Man No Way Home,Positive,0.24999999999999997,0.28125
Hussnain malhi,So No ones gonna talk that theres hulk trailer In the final battle Banner,Negative,0.0,1.0
DWARIKESH,4 years the trailer cant imagine been long time still best Trailer all time,Positive,0.475,0.35
Invest Now,love Avengers want trailer on top YouTube unfortunately Indian movie names kgf taken his throne It 253 m views ang kgf 255 million views How hell happened,Negative,0.16666666666666666,0.7000000000000001
Cupcake The Night Fury,Who hell you guys Me a family reunion,Negative,0.0,0.0
Ajaya Krishnan,One word describe movie Masterpiece,Positive,0.0,0.0
Zack Porras,4 years i still get peter parker type goosebumps watching,Neutral,0.0,0.0
GOODNIGHT,What that hulk huh,Neutral,0.0,0.0
Error,Man anything a time machine go back feel first thrill watching,Positive,0.125,0.16666666666666666
OnLy BTS,Wait wtf Hulk Banner never became Hulk infinity war,Negative,-0.5,1.0
Aditya Pratap Singh,Random How many times you watch trailer Me YES,Positive,0.0,0.5
Amha Ludke,The hype this movie in a lifetime experience No way home hold beer,Negative,0.0,0.0
D K,Whos after watching Black Panther,Neutral,-0.16666666666666666,0.43333333333333335
Benson Munene,Thanos isnt something consider calling balance the universe this ha ha ha ha put smile my face,Positive,0.3,0.1
ＦＡＹＳＡ¬,,Neutral,0.0,0.0
Krishna Sharma,Hulk running trailer,Neutral,0.0,0.0
Raja Obilisetty,No words,Negative,0.0,0.0
Melo Mitchell,Im mad we didnt get Hulk was running behind cap the end the trailer,Negative,-0.5125,0.85
HowToDifficult,Describe move plot badly A single father tries end world hunger his rock collection Edit,Negative,-0.08571428571428572,0.30714285714285716
Shri Vathsa,Man hype around movie endgame so huge indeed amazing time be alive,Positive,0.36666666666666675,0.7333333333333334
Ramiro Garcia,My stepdad movie fan all he said take day go the theaters and enjoy this a in a life time experience,Positive,0.4,0.5
Tasauf Sifat,144 BRUV WTF IS THIS IRON MAN,Negative,-0.5,1.0
C 45,This movie what DC wants replicate theyre sloppy execute the right way,Neutral,0.023015873015873007,0.4619047619047619
die345,Epicoo,Neutral,0.0,0.0
Kaif Solkar,This trailer put smile my face,Positive,0.3,0.1
Luna_135,O melhor filme da Marvel,Positive,0.0,0.0
Renegade24,Godliest trailer all time,Neutral,0.0,0.0
Bahubaliii GaMeRs Zone,,Neutral,0.0,0.0
Celia Chan,Mantis totally adorable lol,Positive,0.65,0.85
WEIRDO PRODUCTIONS,last 30 seconds tho,Neutral,0.0,0.06666666666666667
Dwayne Werleman,Trailer released 3 months ago Still gives goosebumps,Neutral,0.0,0.0
Hugo Soto Claros,TREMENDO TRAILER LPTMRE,Neutral,0.0,0.0
SwirvyGurvy,It wouldve funny instead a trailer Infinity War just Capatin America telling us be patient,Negative,0.25,1.0
Inam Ur Rehman,After watching Eternals Im Like Thanos right will shred universe to last atom then create new one teeming life without celestials may Suddenly every thing thanos said seems right,Positive,0.14155844155844155,0.4185281385281385
sandlee ×͜×⁩⁩⁩,Its 3 years still get chills watching infinity war endgame New heroes come go none them could take place way did my heart Marvel never same like before It once a lifetime experience The cinema went crazy All takes a popcorn cinema get one the best childhoods could asked I wish could actual time heist that I could watched again the starting,Positive,0.0893939393939394,0.32992424242424245
BlackOps,200 that Hulk Are u kidding,Positive,0.0,0.0
Chris Mitchell,will never forget hype Seems like yesterday released,Positive,0.0,0.0
Felix Larios,hate 2022 Bring back 2018 2019,Negative,-0.4,0.45
,Just saw who else loved god cant wait next year,Positive,0.35,0.4
theGamerMansion,Its 4 years already since trailer dropped The hype trailer caused the time unbelievable And were 2 weeks away SpiderMan No Way Home,Negative,-0.25,1.0
Sunil Kumar,Always the heart AVENGERS,Positive,0.0,0.0
ZETSU,Trailer thicc now,Neutral,0.0,0.0
2057 Mohammad Abass,Fun isnt something one considers balancing universe BUT THIS DOES PUT A SMILE ON MY FACE THIS MOTIVATIONAL STATEMENT,Positive,0.3,0.15000000000000002
Kumar MR,,Neutral,0.0,0.0
Lalo Atromix 657,ANYONE HERE ARE WATCHING THIS TRAILER ONE HUNDRED TIMES THIS TRAILER IS AWESOME,Positive,1.0,1.0
𝘼𝙢𝙖𝙖𝙣,The First Avenger Movie have watched theatres still of best Avenger Movie Franchise,Positive,0.625,0.31666666666666665
-Lena The Odd Human-,remember watching trailer rushing cinemas the joy this films release im still as hyped watching the millionth time,Positive,0.8,0.2
Nandish Nandish,Kgf 2 teaser near break record stay alert,Positive,0.1,0.4
Broccoli_ gotmad,wish could feel hype againjust like first time watched trailer,Positive,0.25,0.3333333333333333
Lolans Club,KGF 2,Neutral,0.0,0.0
Sufyan Ikram,Avengers 4 post credit scene be tribute stan lee,Positive,0.0,0.0
J_G,This trailer completely hides crossovers,Negative,0.1,0.4
Matteo Cerasuolo,want avengers theme played my funeral,Positive,0.0,0.0
Tauno Tuno,Still greatest movie have ever seen,Positive,1.0,1.0
アイエテリン,This have special place heart cause first marvel movie ever you exclude spiderman trilody tasm movie is like my first AvengersMCU film before endgame sat watched movies exist MCU i know much hype movie was but later,Positive,0.21142857142857144,0.28761904761904755
Regan Hadlen,Ahhh thought will a full war heroes vs thanos army first watch,Negative,0.3,0.44166666666666665
YosMight Jr.,Seriously didnt watch in theaters you didnt really experience its true masterpiece what was made,Positive,0.07222222222222223,0.5055555555555555
Marvel x DC comics guy,miss,Negative,0.0,0.0
Samuel Rosén,WHOS HERE AFTER THE AVENGERS 4 TRAILER,Neutral,0.0,0.0
Micheal Myers,wish phase kept going going miss avengers well Thanos the villain,Negative,0.0,0.0
ALVARO. JR,La ediciones que hicieron en el trailer y en la pelcula da esperanzas en el spider verse,Neutral,0.0,0.0
Kn owl,The stakes high,Neutral,0.16,0.5399999999999999
☣FalloutBoySVK☢,This movies incredible merging escalating entire MCU chain remember watching Cap America First Avenger first Iron Man decade ago oh boy did see one coming such grand scale,Positive,0.31666666666666665,0.6152777777777777
Odinson,No one Me Why hulk thumbnail trailer 159,Negative,0.0,0.0
Adam Afandi,Whos after SpiderMan back MCU So glad it He be Avengers 5,Positive,0.25,0.5
shankar sagari,Still gives goosebumps cap comes screen the first time,Neutral,0.25,0.3333333333333333
abdulkhaliq abdi,There an idea To bring together group remarkable people see we could become something they needed us fight battles they never could In time will know feels like lose so desperately youre right to fail the dread it run it yet destiny arrives,Negative,-0.01607142857142857,0.6464285714285714
crtx,Wow,Positive,0.1,1.0
CruzitoG22,This moment we barley realized now this movie only phase 1 the beginning the mcu the extreme hype and still unexplainable,Neutral,-0.0625,1.0
777ruin,4 years,Neutral,0.0,0.0
AsianNation IslandPersuasion,Justice League 27 million views one month Avengers infinity war 21 million views 9 hours,Negative,0.0,0.0
Jayden Prince,No One Can Beat Hollywood,Negative,0.0,0.0
Dark Souls651,remember English teacher the beginning class turning the lights turning the projecter the class watch masterpiece a trailer actually starting class,Positive,0.0,0.05
Sescription 🅥,4 Years later still good I remember,Positive,0.35,0.30000000000000004
M-KING,Thanos entry still gives goosebumps,Neutral,0.0,0.0
Unggul Mulia Silitonga,Miss ERAA,Negative,0.0,0.0
TRXN Design,On day November 29th 4 years ago trailer dropped Best trailer ever made Period Gets hyped the movie even though watched countless times,Positive,0.5,0.4
jaffer jaffer,love bgm,Positive,0.5,0.6
Gaurav Patil,Evacuate studio engage XMen get fans cross,Positive,0.0,0.0
عبدالعزيز السليماني,4 years later I still remembering trailer it dropped,Neutral,0.0,0.0
Captain McFly,Its 2021 still one the best trailers ever made,Positive,1.0,0.3
Tarun Parashar,great they showed Hulk instead Bruce Hulk Armour,Positive,0.8,0.75
Captain Jamaica,We come back because other movie trailer ever give us chills trailer Absolutely epic,Neutral,-0.008333333333333331,0.25833333333333336
Shopnil amin,feels like yesterday,Positive,0.0,0.0
Meerah,cant believe been 2 years since movie came,Neutral,0.0,0.0
Status Editor,This movie never gets old,Neutral,0.1,0.2
Santiago Ensley,This really puts smile my face,Positive,0.25,0.15000000000000002
Smart Akki,KGF chapter 2 teaser 254160407views Power Rocky Bhai,Negative,0.0,0.0
Brian Griffin,Happy Birthday this Masterpiece,Positive,0.8,1.0
MOVIE COSTER,4 million hits soon,Neutral,0.0,0.0
Jay Jey,Who else knows entire trailer heart says words along them,Positive,0.0,0.625
Vibhanshu Vaibhav,still get goosebumps everytime,Neutral,0.0,0.0
Dylan Nguyens,Is one gonna talk how marvel blue balled us hulk in the trailer the fight wakanda,Positive,0.0,0.1
Andrea De Angelis,Still greatest trailer MCU history,Positive,1.0,1.0
Zubair B,Watching 2021 still getting goosebumps,Neutral,0.0,0.0
NIT3 LT,200 the heck hulk came,Neutral,0.0,0.0
Anagha Vempaty,Every time watch Infinity War Endgame get goosebumps like did first time,Negative,0.25,0.3333333333333333
Planetary,cant believe was 4 years ago,Neutral,0.0,0.0
brian kim,fact everyone m e e s e v e r y o n e,Neutral,0.0,0.0
Tony Stank,Came back this watching Eternals Now see bigger picture Dr Strange to give time stone why the snap needed to happen,Negative,-0.016666666666666666,0.21666666666666667
Goku,Its still nostalgic vibe,Neutral,-0.5,1.0
Amna Ahtasham,Batman far better whole Marvel Cinematic Universe,Positive,0.2,0.525
Status 2M,Thors wakanda entry still gives goosebumps,Neutral,0.0,0.0
Finley vlogs,Its better replace Hulkbuster The Hulk very end,Positive,0.35,0.4
smellmyclock,shidded farded camed In underwear,Neutral,0.0,0.0
Enkhbayar Battumur,been 4 years still gives goosebumps3,Neutral,0.0,0.0
Seth Moon,The ending trailer still the most hyped thing ever,Neutral,0.5,0.5
Sharad Pillai,KGF 2 treaser near overtake,Neutral,0.1,0.4
Hares Manek,When trailer released feeling tremendous,Positive,0.3333333333333333,1.0
Ace Saxena,We waiting Thor love thunder trailer Black panther wakanda forever trailer The marvels trailer guardians the galaxy vol 3 trailer Antman And The Wasp Quantumania,Positive,0.16666666666666669,0.5166666666666666
brownstoat,Ant man there the whole trailer you missed,Negative,0.2,0.4
Wolf Brigade,Peak MCU right When thought Marvel couldnt replicate magic when original avengers united the first time 2012 brought this,Positive,0.3526785714285714,0.6547619047619048
SectionYT,History created the world A trailer 200m views,Positive,0.0,0.0
Marvel Studio,This trailor amazing watch 100 times,Positive,0.6000000000000001,0.9
Lønely Tai,4 Years later its Still greatest Trailer All time Destiny arrives the,Positive,0.5,0.5
Zx- Excalibur,btw whats hulk their As know Bruce didnt turn hulk final fight,Negative,0.0,1.0
DBZaniack247,This movie well worth 10 year wait starting Iron Man 2008,Positive,0.15,0.1
Hasan Iqbal,Ilovethisgoddamn movie i dont get one thing its trailer 201 theres hulk running too avengers creators messed all it removing hulk both the infinity war the endgame Man just wish put the incredible hulk taking revenge thanos rather regular bruce banner,Negative,0.45,0.4884615384615385
Ahmed Harris,Still gives chills months later,Neutral,0.0,0.0
Trishna Nath,All Scenes Goosebumps 1 0056 2 0107 3 0123,Neutral,0.0,0.0
Gf100,SpiderMan matches in terms my hype personally But sinister undertones trailer really make this feel bigger everything else,Negative,-0.075,0.5
die345,Me gustaaa,Neutral,0.0,0.0
John Raymond,God How excited was this movie,Positive,0.375,0.75
Sai swaroop Sharma,Trailer is hulk Reality is hulk,Neutral,0.0,0.0
Sohail Ansari,Captain America looks incredibly badass,Positive,0.9,0.9
DJ DARON,dont know but cant stop watching trailer just epic,Positive,0.1,0.4
Darkerl,Can believe already 4 years since trailer dropped,Neutral,0.0,0.0
Asad Ullah,After 4 years Vibe,Neutral,0.0,0.0
Diana,still remember experiencing in cinema im happy i,Positive,0.8,1.0
BenSShorts,THANOS LEFT TGE HEROES PANICKING AND SPEECHLESS,Positive,0.0,0.0
Grey,Day 56 daily watching trailer am doing my life,Neutral,0.0,0.0
i Exist,Still gives chills,Neutral,0.0,0.0
Joey Flower,RIP Stan Lee childhood idol modern day super hero Excelsior,Positive,0.26666666666666666,0.4833333333333333
Kloudzy,hope in lifetime get experience way made feel when watched for first time,Positive,0.25,0.3333333333333333
jack thao,still get goosebumps watching,Neutral,0.0,0.0
Neerajsimransharma,Bc is hulk movie fight Uganda,Negative,0.0,0.0
Akshay S A,When realise been 4years since trailer got released you havent changed bit,Neutral,0.0,0.0
Kaizen Rogers,IW better Endgame change mind,Positive,0.5,0.5
seth anurag,iron man may 2008 avengers infinity war may 2018,Negative,0.0,0.0
preet kang,STILL THE FEELINGS AND EMOTIONS ARE SO FRESH FOR THIS MOVIE ONCE IN A LIFETIME MOMENT GOOSEBUMPS,Positive,0.3,0.5
Alexa Smith,come everyday remind that lived an era this movie came makes feel special thank u avengers mostly thank marvel and stan lee3,Positive,0.21904761904761905,0.557142857142857
Chandrashekhar Ambedayre,202 Hulk not involve avenger infinity war,Negative,0.0,0.0
Harrison T,Infinity War Trailer One Endgame Trailer 2 No Way Home Trailer 2 to three my favourite Marvel trailers nah trailers ever,Negative,0.0,0.0
Nishant Adhikari,Best movie Marvel ever made,Positive,1.0,0.3
serkan Ozkul,Time moves fast almost 3 years we still feel hype,Neutral,0.2,0.6
שחר לוי,The epic trailer Marvel ever made,Positive,0.1,0.4
shira sahar,3 years later I still get goosebumps,Neutral,0.0,0.0
TC,entirely wish i a Marvel fan this time period,Positive,0.0,0.625
Yosgart Vazquez,What marvel with infinity war endgame incredible remember me my family went see endgame tickets sold,Negative,0.9,0.9
The Ghost Status,Love ever,Positive,0.5,0.6
19DMB010 Arunim Ishan,am grown ass man crying like bitch right,Negative,0.042857142857142844,0.5678571428571428
Mike petrella,Im happy feel same hype 2021 with SpiderMan No Way Home,Positive,0.4,0.5625
Md.Bahroz Babur Ali,Will keep watching,Neutral,0.0,0.0
Olivia Rumapea,cant stop watching trailer movie and every day a legendary moment all the fans,Positive,1.0,1.0
Acoustic Ashish,This trailer gives goosebumps 2021,Neutral,0.0,0.0
FZ SHOTS,Only Real fans Avengers watching 2022,Neutral,0.1,0.65
yusuf ali,The trailer Never failed giving goosebumps,Positive,0.25,0.3
Cricket Smash,Kgf,Neutral,0.0,0.0
The SuperRocxz,Thor Well hes never fought Rocket yeah has,Positive,0.0,0.0
ED,Im glad Chadwick featured movie he passed it would very traumatic he passed before this movie released Rest power King DChalla,Negative,0.35,0.65
villa.vlogs34,looking Sonys watched videos The thing remember about movie how the snapped happened the movie ended everyone the theater dead silentlike super super quiet Everyone was sad like shocked,Positive,-0.12222222222222223,0.6444444444444445
Vipul Shirsat,,Neutral,0.0,0.0
Cloud,3 years Thats crazy remember watching like 6 months ago guess I watched like year late,Positive,-0.44999999999999996,0.75
Yasar Zawad,Umm Everyone gonna ignore fact Hulk running behind avengers,Negative,-0.4,0.7
Nomix 1,Am the one comes every day,Neutral,0.0,0.0
Vikas Naik,This how A trailer be edited After 3years Still gives chills,Neutral,0.0,0.0
Aman Rajput,Wow 4 years feel like yesterday time flies fast,Positive,0.15000000000000002,0.8
Mr. Polite,201 Hulk hows possible,Neutral,0.0,1.0
سعد الاحمدي,miss days moment I miss thanos much is best villain history,Negative,1.0,0.3
Ⓥ Mayank,After kgf ch 2 set record,Neutral,0.0,0.0
A.M.A.R.I,Stop those comments say DC fans disliked Ima DC fanboy I watched like 50 times,Negative,-0.2,0.6
NIDHI!,still get goosebumps even watching trailer3 years its releaseWHAT AN EXPERIENCE IT WASIT ISAND IT WILL BE ALWAYS WATCHING INFINITY WAR 333 WE LOVE YOU 3000 MARVEL33,Positive,0.5,0.6
Opendoubloon,honestly believe thanos greatest villain the mcu ever I mean can top villain not WON also changed the mcu forever,Negative,0.446875,0.771875
KeRamel,Cant believe watched with dad i 9 Time flies fast,Neutral,0.2,0.6
John LaBum,fun isnt something one considers balancing universe this put smile my face cynical quote history,Positive,0.0,0.43333333333333335
Abhishek kannur,Sill exists for watching trailer 2022 Wow Goosebumps,Positive,0.1,1.0
nikolas kountou,After 3 years feel hyped this its awesome,Positive,1.0,1.0
Praveen Praveen,K G F Sure beat records,Positive,0.5,0.8888888888888888
T,It the best day the internet this trailer dropped,Positive,1.0,0.3
Sachin Tripathi,Still trailer gives goosebumps,Neutral,0.0,0.0
Areyoubritish,Cant believe was 4 years ago just felt like yesterday was 16 years old this trailer got released im 20,Positive,0.1,0.2
SwTheHero,A memory,Neutral,0.0,0.0
SpyJigu,Such movies irreplaceable,Neutral,0.0,0.5
Lawrenceplays,one the greATEST FILMS OF ALL TIME,Positive,1.0,1.0
Tayg Rudat,Who else watched like million times lol,Positive,0.8,0.7
Devendu Negi,A time will know its like lose feel desperately youre right yet fail the THANOS,Negative,-0.2714285714285714,0.6119047619047618
John Scargall,Going back the trailers made feel like do No Way Home,Positive,0.0,0.0
WHISKEY EDITS,KGF 27,Neutral,0.0,0.0
Chimken Nugget,Man Been 4 years huh a fantastic experience was,Positive,0.4,0.9
NO TOPUP GAMER S,KGF 2 close break the records 250M done But love Avengers too,Positive,0.5,0.6
kiyoisonline,Thanos When Im done Half DC fans still exist,Neutral,-0.16666666666666666,0.16666666666666666
Steven Kerr,2018 the year swear what movie was,Negative,0.0,0.0
